,Type strain,name,Submission Date,Submitting Organization,Geographic Location,Isolation Source,Organism,Species,Pathovar,Strain,Assembly name (Alt. strain),Taxonomy check,antA,AvrB2,AvrE1,dhoB,HopAB1,HopAF1,HopAH1,HopAS1,HopAT1,HopAU1,HopAW1,HopB4,HopBH1,HopZ1,HopD1,HopF3,HopG1,HopI1,HopK1,HopQ1,HopR1,HopW1,HopX1,HrpF,HrpG,HrpL,HrpR,HrpS,HrpT,HrpV,HrpZ,ipoB,ipoC,SctC,SctD,SctE,SctF2,SctI,SctJ,SctK,SctL,SctN,SctO,SctP,SctQa,SctQb,SctR,SctS,SctT,SctU,SctV,SctW,antB,antC,catA,catB,catC,dhoA,HopB2,ipoA,Rbp3,Rbp2,HopBK1,HopBL1,HopA1,HopAR1,HopAZ1,HopV1,HopZ2,AvrPto1,AvrRpm1,HopAG1,HopAI1,HopAM1,HopBN1,HopBP1,HopH1,HopD2,HopF1,HopF4,HopM1,HopN1,HopS2,HopY1,HopZ5,HrpZ,SctF,HopAT2,HopAA1,HopBF1,HopBI1,HopC1,HopE1,HopAD1,HopAQ1,HopBD1,HopBM1,HopL1,HopO1,HopO2,HopT1,HopU1,HopAL1,HopBC1,HopAX1,HopBA1,Rbp1,AvrA1,AvrRpt2,HopB1,HopBO1,HopBE1,AvrB1,HopH2,HopBG1,HopBQ1,HopZ4,HopB3,HopAT3,HopBJ1
1001,FALSE,GCF_900583265.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.F9,p1.F9,OK,1,0,1,13,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,FALSE,GCF_900583275.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.F7,p1.F7,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,FALSE,GCF_900583285.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.G1,p1.G1,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,FALSE,GCF_900583295.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.G3,p1.G3,OK,1,0,1,13,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,FALSE,GCF_900583305.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.G5,p1.G5,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,FALSE,GCF_900583315.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.G4,p1.G4,OK,1,0,1,12,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,FALSE,GCF_900583325.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.G2,p1.G2,OK,1,0,1,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,8,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,FALSE,GCF_900583335.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.H2,p1.H2,OK,1,0,2,13,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,FALSE,GCF_900583345.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.G9,p1.G9,OK,1,0,1,13,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,FALSE,GCF_900583355.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.G6,p1.G6,OK,1,0,1,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,FALSE,GCF_900583365.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.H3,p1.H3,OK,1,0,1,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,8,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,FALSE,GCF_900583375.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.H1,p1.H1,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,FALSE,GCF_900583385.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.G7,p1.G7,OK,1,0,1,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,FALSE,GCF_900583395.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.H11,p1.H11,OK,1,0,1,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,FALSE,GCF_900583405.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.H12,p1.H12,OK,1,0,1,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,FALSE,GCF_900583415.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.G8,p1.G8,OK,1,0,1,13,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,FALSE,GCF_900583425.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.H6,p1.H6,OK,1,0,1,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,FALSE,GCF_900583435.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.H9,p1.H9,OK,1,0,1,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,FALSE,GCF_900583445.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.H4,p1.H4,OK,2,0,1,13,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,8,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,FALSE,GCF_900583455.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.H8,p1.H8,Inconclusive,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,FALSE,GCF_900583465.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.H5,p1.H5,OK,1,0,1,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,FALSE,GCF_900583475.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p20.A10,p20.A10,Inconclusive,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,3,0,1,0,0,0,0,1,0,0,4,0,0,0,0,2,1,1,2,2,0,2,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,FALSE,GCF_900583485.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p20.A11,p20.A11,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,FALSE,GCF_900583495.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p1.H7,p1.H7,OK,1,0,1,13,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,FALSE,GCF_900583505.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p20.A7,p20.A7,OK,1,0,1,11,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,FALSE,GCF_900583515.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p20.A2,p20.A2,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,6,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,FALSE,GCF_900583525.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p20.A12,p20.A12,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,FALSE,GCF_900583535.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p20.A5,p20.A5,OK,2,0,1,12,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,FALSE,GCF_900583545.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p20.A4,p20.A4,OK,1,0,1,13,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,FALSE,GCF_900583555.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p20.A3,p20.A3,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,FALSE,GCF_900583565.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p20.A1,p20.A1,OK,1,0,1,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,FALSE,GCF_900583575.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p20.B10,p20.B10,Inconclusive,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,3,0,1,0,0,0,0,1,0,0,4,0,0,0,0,2,0,1,2,2,0,2,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,FALSE,GCF_900583585.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p20.B1,p20.B1,OK,1,0,1,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,FALSE,GCF_900583595.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p20.B2,p20.B2,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,6,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,FALSE,GCF_900583605.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p20.B12,p20.B12,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,FALSE,GCF_900583615.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p20.B3,p20.B3,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,FALSE,GCF_900583625.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p20.A8,p20.A8,OK,1,0,1,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
