,Unnamed: 0,Type strain,name,Submission Date,Submitting Organization,Geographic Location,Isolation Source,Organism,Species,Pathovar,Strain,Assembly name (Alt. strain),Taxonomy check,antA,AvrB2,AvrE1,dhoB,HopAB1,HopAF1,HopAH1,HopAS1,HopAT1,HopAU1,HopAW1,HopB4,HopBH1,HopZ1,HopD1,HopF3,HopG1,HopI1,HopK1,HopQ1,HopR1,HopW1,HopX1,HrpF,HrpG,HrpL,HrpR,HrpS,HrpT,HrpV,HrpZ,ipoB,ipoC,SctC,SctD,SctE,SctF2,SctI,SctJ,SctK,SctL,SctN,SctO,SctP,SctQa,SctQb,SctR,SctS,SctT,SctU,SctV,SctW,antB,antC,catA,catB,catC,dhoA,HopB2,ipoA,Rbp3,Rbp2,HopBK1,HopBL1,HopA1,HopAR1,HopAZ1,HopV1,HopZ2,AvrPto1,AvrRpm1,HopAG1,HopAI1,HopAM1,HopBN1,HopBP1,HopH1,HopD2,HopF1,HopF4,HopM1,HopN1,HopS2,HopY1,HopZ5,HrpZ.1,SctF,HopAT2,HopAA1,HopBF1,HopBI1,HopC1,HopE1,HopAD1,HopAQ1,HopBD1,HopBM1,HopL1,HopO1,HopO2,HopT1,HopU1,HopAL1,HopBC1,HopAX1,HopBA1,Rbp1,AvrA1,AvrRpt2,HopB1,HopBO1,HopBE1,AvrB1,HopH2,HopBG1,HopBQ1,HopZ4,HopB3,HopAT3,HopBJ1,ANI_80,ANI_81,ANI_82,ANI_83,ANI_84,ANI_85,ANI_86,ANI_87,ANI_88,ANI_89,ANI_90,ANI_91,ANI_92,ANI_93,ANI_94,ANI_95,ANI_96,ANI_97,ANI_98,ANI_99
899,899,FALSE,GCF_900582235.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p13.E1,p13.E1,Inconclusive,2,0,0,12,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,7,0,0,0,0,1,2,1,0,0,0,1,0,1,5,0,0,1,0,3,1,1,3,4,1,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aac,aaca,aacaa,aacaaa,aacaaaa,aacaaaaa,aacaaaaaa,aacaaaaaab,aacaaaaaaba,aacaaaaaabaa,aacaaaaaabaaa,aacaaaaaabaaaa,aacaaaaaabaaaaa,aacaaaaaabaaaaaa,aacaaaaaabaaaaaaa,aacaaaaaabaaaaaaaa,aacaaaaaabaaaaaaaaa,aacaaaaaabaaaaaaaaad
900,900,FALSE,GCF_900582245.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p13.E11,p13.E11,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaaa,aaaaaaa,aaaaaaaa,aaaaaaaaa,aaaaaaaaaa,aaaaaaaaaaa,aaaaaaaaaaaa,aaaaaaaaaaaaa,aaaaaaaaaaaaaa,aaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaac,aaaaaaaaaaaaaaaaaacg
901,901,FALSE,GCF_900582255.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p13.E6,p13.E6,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaaa,aaaaaaa,aaaaaaaa,aaaaaaaaa,aaaaaaaaaa,aaaaaaaaaaa,aaaaaaaaaaaa,aaaaaaaaaaaaa,aaaaaaaaaaaaaa,aaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaac,aaaaaaaaaaaaaaaaaacg
902,902,FALSE,GCF_900582265.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p13.E4,p13.E4,OK,2,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaaa,aaaaaaa,aaaaaaaa,aaaaaaaaa,aaaaaaaaaa,aaaaaaaaaaa,aaaaaaaaaaaa,aaaaaaaaaaaaa,aaaaaaaaaaaaaa,aaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaac,aaaaaaaaaaaaaaaaaace
903,903,FALSE,GCF_900582275.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p13.E9,p13.E9,OK,1,0,1,13,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaaa,aaaaaaa,aaaaaaaa,aaaaaaaaa,aaaaaaaaaa,aaaaaaaaaaa,aaaaaaaaaaaa,aaaaaaaaaaaaa,aaaaaaaaaaaaaa,aaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaab,aaaaaaaaaaaaaaaaaabe
904,904,FALSE,GCF_900582285.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p13.E8,p13.E8,OK,1,0,1,13,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaaa,aaaaaaa,aaaaaaaa,aaaaaaaaa,aaaaaaaaaa,aaaaaaaaaaa,aaaaaaaaaaaa,aaaaaaaaaaaaa,aaaaaaaaaaaaaa,aaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaab,aaaaaaaaaaaaaaaaaabf
905,905,FALSE,GCF_900582295.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p13.F10,p13.F10,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaaa,aaaaaaa,aaaaaaaa,aaaaaaaaa,aaaaaaaaaa,aaaaaaaaaaa,aaaaaaaaaaaa,aaaaaaaaaaaaa,aaaaaaaaaaaaaa,aaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaac,aaaaaaaaaaaaaaaaaacg
906,906,FALSE,GCF_900582305.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p13.F11,p13.F11,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaaa,aaaaaaa,aaaaaaaa,aaaaaaaaa,aaaaaaaaaa,aaaaaaaaaaa,aaaaaaaaaaaa,aaaaaaaaaaaaa,aaaaaaaaaaaaaa,aaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaac,aaaaaaaaaaaaaaaaaacf
907,907,FALSE,GCF_900582315.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p13.F12,p13.F12,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaaa,aaaaaaa,aaaaaaaa,aaaaaaaaa,aaaaaaaaaa,aaaaaaaaaaa,aaaaaaaaaaaa,aaaaaaaaaaaaa,aaaaaaaaaaaaaa,aaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaac,aaaaaaaaaaaaaaaaaace
908,908,FALSE,GCF_900582325.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p5.E3,p5.E3,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaaa,aaaaaaa,aaaaaaaa,aaaaaaaaa,aaaaaaaaaa,aaaaaaaaaaa,aaaaaaaaaaaa,aaaaaaaaaaaaa,aaaaaaaaaaaaaa,aaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaac,aaaaaaaaaaaaaaaaaacd
909,909,FALSE,GCF_900582335.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p13.F1,p13.F1,Inconclusive,2,0,1,12,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,9,0,0,0,0,1,2,1,0,0,0,1,0,1,5,0,0,1,0,3,1,1,3,3,1,1,2,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aac,aaca,aacaa,aacaaa,aacaaaa,aacaaaaa,aacaaaaaa,aacaaaaaab,aacaaaaaaba,aacaaaaaabaa,aacaaaaaabaaa,aacaaaaaabaaaa,aacaaaaaabaaaaa,aacaaaaaabaaaaaa,aacaaaaaabaaaaaaa,aacaaaaaabaaaaaaaa,aacaaaaaabaaaaaaaaa,aacaaaaaabaaaaaaaaac
910,910,FALSE,GCF_900582345.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p13.F3,p13.F3,OK,1,0,1,12,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaaa,aaaaaaa,aaaaaaaa,aaaaaaaaa,aaaaaaaaaa,aaaaaaaaaaa,aaaaaaaaaaaa,aaaaaaaaaaaaa,aaaaaaaaaaaaaa,aaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaab,aaaaaaaaaaaaaaaaaba,aaaaaaaaaaaaaaaaabac
911,911,FALSE,GCF_900582355.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p13.F2,p13.F2,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaaa,aaaaaaa,aaaaaaaa,aaaaaaaaa,aaaaaaaaaa,aaaaaaaaaaa,aaaaaaaaaaaa,aaaaaaaaaaaaa,aaaaaaaaaaaaaa,aaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaac,aaaaaaaaaaaaaaaaaacf
912,912,FALSE,GCF_900582365.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p13.F5,p13.F5,Inconclusive,6,0,1,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,2,4,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aab,aaba,aabaa,aabaaa,aabaaaa,aabaaaaa,aabaaaaaa,aabaaaaaaa,aabaaaaaaaa,aabaaaaaaaaa,aabaaaaaaaaaa,aabaaaaaaaaaaa,aabaaaaaaaaaaaa,aabaaaaaaaaaaaaa,aabaaaaaaaaaaaaaa,aabaaaaaaaaaaaaaaa,aabaaaaaaaaaaaaaaaa,aabaaaaaaaaaaaaaaaac
913,913,FALSE,GCF_900582375.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p13.F6,p13.F6,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaaa,aaaaaaa,aaaaaaaa,aaaaaaaaa,aaaaaaaaaa,aaaaaaaaaaa,aaaaaaaaaaaa,aaaaaaaaaaaaa,aaaaaaaaaaaaaa,aaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaac,aaaaaaaaaaaaaaaaaack
914,914,FALSE,GCF_900582385.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p13.F4,p13.F4,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaaa,aaaaaaa,aaaaaaaa,aaaaaaaaa,aaaaaaaaaa,aaaaaaaaaaa,aaaaaaaaaaaa,aaaaaaaaaaaaa,aaaaaaaaaaaaaa,aaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaac,aaaaaaaaaaaaaaaaaacc
915,915,FALSE,GCF_900582395.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p13.E2,p13.E2,OK,1,0,1,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaaa,aaaaaaa,aaaaaaaa,aaaaaaaaa,aaaaaaaaaa,aaaaaaaaaaa,aaaaaaaaaaaa,aaaaaaaaaaaaa,aaaaaaaaaaaaaa,aaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaaaf
916,916,FALSE,GCF_900582405.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p13.F7,p13.F7,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaaa,aaaaaaa,aaaaaaaa,aaaaaaaaa,aaaaaaaaaa,aaaaaaaaaaa,aaaaaaaaaaaa,aaaaaaaaaaaaa,aaaaaaaaaaaaaa,aaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaac,aaaaaaaaaaaaaaaaaacj
917,917,FALSE,GCF_900582415.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p13.F8,p13.F8,OK,1,0,1,13,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaaa,aaaaaaa,aaaaaaaa,aaaaaaaaa,aaaaaaaaaa,aaaaaaaaaaa,aaaaaaaaaaaa,aaaaaaaaaaaaa,aaaaaaaaaaaaaa,aaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaab,aaaaaaaaaaaaaaaaaabf
918,918,FALSE,GCF_900582425.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p13.G10,p13.G10,Inconclusive,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b,ba,baa,baaa,baaaa,baaaaa,baaaaaa,baaaaaaa,baaaaaaaa,baaaaaaaaa,baaaaaaaaaa,baaaaaaaaaaa,baaaaaaaaaaaa,baaaaaaaaaaaaa,baaaaaaaaaaaaaa,baaaaaaaaaaaaaaa,baaaaaaaaaaaaaaaa,baaaaaaaaaaaaaaaaa,baaaaaaaaaaaaaaaaaa,baaaaaaaaaaaaaaaaaad
919,919,FALSE,GCF_900582435.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p13.F9,p13.F9,OK,1,0,1,11,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaaa,aaaaaaa,aaaaaaaa,aaaaaaaaa,aaaaaaaaaa,aaaaaaaaaaa,aaaaaaaaaaaa,aaaaaaaaaaaaa,aaaaaaaaaaaaaa,aaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaab,aaaaaaaaaaaaaaaaaabe
920,920,FALSE,GCF_900582445.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p13.E7,p13.E7,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a,aa,aaa,aaaa,aaaaa,aaaaaa,aaaaaaa,aaaaaaaa,aaaaaaaaa,aaaaaaaaaa,aaaaaaaaaaa,aaaaaaaaaaaa,aaaaaaaaaaaaa,aaaaaaaaaaaaaa,aaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaaaac,aaaaaaaaaaaaaaaaaacg
